user_id,date,screen_time_mins,unlock_counts,sleep_hours,steps,dominant_emotion,emotion_score,dominant_entity,dominant_entity_score,wrote_journal_flag,weekend_flag,label_bad_day
user_10,2024-04-23,398,134,4.581419288767493,1685,Fear,0.906468772747442,Location,0.4814,1,0,1
user_10,2024-04-24,502,132,3.7099918336731577,3746,Annoyance,0.5894685930117166,Organization,0.8838,1,0,1
user_10,2024-04-25,336,125,3.4217920916280717,4148,Sadness,0.7876147042652365,Organization,0.6824,1,0,1
user_10,2024-04-26,409,138,4.9450396662087766,4141,Sadness,0.9921942702610844,person,0.9007,0,0,1
user_10,2024-04-27,414,191,4.9888403761197,2089,Disgust,0.742980291789379,person,0.9253,1,1,1
user_10,2024-04-28,403,163,4.053722187170446,2322,Fear,0.865547016277889,Organization,0.9357,1,1,1
user_10,2024-04-29,366,79,4.193685740316495,2887,Nervousness,0.9816761600932083,Organization,0.6369,1,0,1
user_10,2024-04-30,366,77,6.351592741229103,11904,Remorse,0.6918978891987391,Organization,0.8526,1,0,1
user_10,2024-05-01,138,55,6.99190842992678,5044,Caring,-0.03658697425916293,person,0.8539,1,0,0
user_10,2024-05-02,204,92,7.747492792408478,2959,Grief,0.41505896999962494,Organization,0.6268,1,0,1
user_10,2024-05-03,359,95,6.892110176170173,5282,Anger,0.7379812916837518,Location,0.5757,1,0,1
user_10,2024-05-04,596,228,4.422901436281464,1820,Disappointment,0.7180061012150656,person,0.882,1,1,1
user_10,2024-05-05,570,142,4.257031276212388,1524,Remorse,0.9199968260306315,Organization,0.7345,1,1,1
user_10,2024-05-06,357,115,4.2594151339826904,5115,Nervousness,0.5517431110835331,person,0.3692,0,0,1
user_10,2024-05-07,316,128,5.77828233745657,5402,Grief,0.8951719466344217,person,0.5395,0,0,1
user_10,2024-05-08,388,147,5.122752465570369,12358,Anger,0.511750469331874,person,0.7143,1,0,1
user_10,2024-05-09,280,87,7.136945776147942,8409,Disappointment,0.7273525019805954,Location,0.7426,1,0,0
user_10,2024-05-10,327,139,6.062738530116983,6261,Fear,0.7620428814696663,person,0.8778,0,0,1
user_10,2024-05-11,319,91,5.622901643397367,2833,Remorse,0.899730010874494,Organization,0.9348,0,1,1
user_10,2024-05-12,268,58,3.5774230207869206,7746,Anger,0.6249178310740043,Organization,0.5423,1,1,0
user_10,2024-05-13,83,64,7.736694491537214,15245,Amusement,-0.02397817113687614,Organization,0.7495,0,0,0
user_10,2024-05-14,95,33,9.533037387036046,11944,Love,-0.8609189164548868,Location,0.943,0,0,0
user_10,2024-05-15,80,30,9.202622020918334,8598,Amusement,0.055955449912385394,person,0.5725,0,0,0
user_10,2024-05-16,209,64,9.23034981550924,4094,Embarrassment,-0.08510194397598189,Location,0.7556,0,0,0
user_10,2024-05-17,304,101,6.411039611583645,3236,Sadness,0.6134514712811534,person,0.3654,1,0,1
user_10,2024-05-18,330,115,5.6105733604066845,2696,Disappointment,0.5616606211257943,person,0.9171,1,1,1
user_10,2024-05-19,339,102,4.650662844367204,4770,Remorse,1.0,Location,0.5093,1,1,1
user_10,2024-05-20,380,118,4.927710492694019,3198,Nervousness,0.5497885112464531,person,0.8485,1,0,1
user_10,2024-05-21,452,200,3.521215522492394,2350,Sadness,0.9482919571400951,person,0.8966,1,0,1
user_10,2024-05-22,410,144,3.7053338842863193,1319,Nervousness,0.6305451440805567,Organization,0.4861,1,0,1
user_10,2024-05-23,398,113,3.770680681949458,4068,Disappointment,0.5320730781918223,Organization,0.9668,1,0,1
user_10,2024-05-24,330,101,5.758351240121278,2169,Annoyance,0.9691265971540726,Organization,0.6263,0,0,1
user_10,2024-05-25,461,189,4.8386885439027445,1812,Disgust,1.0,Organization,0.8211,1,1,1
user_10,2024-05-26,352,61,4.157414124128562,3585,Grief,0.9335902145981838,Organization,0.808,0,1,1
user_10,2024-05-27,445,129,5.1784240723288395,4777,Remorse,0.7569019738355885,Organization,0.7795,1,0,1
user_10,2024-05-28,373,201,3.0,2267,Annoyance,0.6159437515486877,person,0.2137,1,0,1
user_10,2024-05-29,369,138,3.402905299453855,4777,Nervousness,0.534751616952071,Organization,0.6855,1,0,1
user_11,2024-01-01,223,47,6.300610771906613,15681,Sadness,0.5275016645699983,Location,0.9288,0,0,0
user_11,2024-01-02,82,62,8.29374565527964,6947,Approval,-0.033071142979712004,person,0.7668,0,0,0
user_11,2024-01-03,114,47,6.87820580510621,14862,Neutral,-0.04909193300533843,Location,0.8652,0,0,0
user_11,2024-01-04,80,30,9.4464994560689,12854,Admiration,-0.4641024674446571,Location,0.9464,0,0,1
user_11,2024-01-05,55,30,9.892966151136068,14515,Amusement,-0.010211077351495707,Location,0.8412,0,0,0
user_11,2024-01-06,163,58,10.189702698802554,10658,Approval,-0.02719368295963651,person,0.9796,0,1,1
user_11,2024-01-07,191,50,7.5152363430607565,16891,Approval,0.041783246847402915,person,0.873,0,1,0
user_11,2024-01-08,133,32,8.992808496586266,8575,Realization,0.05731831251423064,person,0.5082,0,0,0
user_11,2024-01-09,104,64,8.548881588075188,3801,Excitement,-0.7152955868224892,person,0.69,0,0,0
user_11,2024-01-10,203,83,6.915233856878865,12002,Curiosity,0.08865180486331571,Organization,0.869,0,0,1
user_11,2024-01-11,318,78,6.366503305847128,7380,Grief,0.6146986531519897,Organization,0.7056,0,0,1
user_11,2024-01-12,202,88,8.858907090410398,4644,Pride,-0.5444195675567831,person,0.4792,0,0,0
user_11,2024-01-13,314,97,5.525443933609437,1922,Nervousness,0.8912906607638317,person,0.8364,1,1,1
user_11,2024-01-14,204,48,5.992201850618787,10492,Annoyance,0.7948078029756165,person,0.8942,0,1,1
user_11,2024-01-15,195,60,6.6710410620978005,5207,Realization,-0.004960841150561955,Location,0.9337,0,0,0
user_11,2024-01-16,257,71,7.513594540351743,1848,Caring,-0.007304850502997012,Organization,0.6201,1,0,1
user_11,2024-01-17,419,89,5.821284809005284,3952,Anger,0.7502069845945278,Organization,0.8396,1,0,1
user_11,2024-01-18,335,192,5.6520269607817335,4094,Remorse,0.8086487010732867,Organization,0.8551,0,0,1
user_11,2024-01-19,337,90,4.1741708696230635,5070,Disgust,0.4878487905402477,Location,0.8531,1,0,1
user_11,2024-01-20,604,211,3.7410849667871857,3301,Anger,0.6737455539800513,Organization,0.8519,1,1,1
user_11,2024-01-21,709,159,3.7561473135256276,1170,Anger,0.8345620217315212,Organization,0.7835,1,1,1
user_11,2024-01-22,418,171,4.537166502385122,843,Disgust,0.675725862208117,Organization,0.7539,1,0,1
user_11,2024-01-23,423,108,4.248200058866971,5027,Nervousness,0.6756109540690102,Location,0.9152,0,0,1
user_11,2024-01-24,301,92,6.327532519674271,10768,Anger,0.6237336457965912,person,0.6692,1,0,1
user_11,2024-01-25,258,133,6.970064086870764,4201,Optimism,-0.6838324065642631,person,0.8416,1,0,0
user_11,2024-01-26,260,60,6.61214653427997,8880,Annoyance,0.7358249171822512,Organization,0.8677,0,0,0
user_11,2024-01-27,440,78,5.266065724772099,2243,Nervousness,0.8407751783560765,Organization,0.6981,0,1,1
user_11,2024-01-28,391,106,5.691930175816711,1935,Love,-0.7149053883036687,Organization,0.7156,1,1,0
user_11,2024-01-29,337,174,3.973446599151545,2835,Nervousness,0.7731690346928235,person,0.9362,1,0,1
user_11,2024-01-30,328,128,5.0045090982308755,2712,Annoyance,0.6177229540026593,person,0.7868,1,0,1
user_11,2024-01-31,469,138,4.084007670266264,2534,Anger,0.36215317481467224,person,0.4615,1,0,1
user_11,2024-02-01,423,127,4.472605767305742,2554,Anger,0.6587936380662289,person,0.3454,1,0,1
user_11,2024-02-02,508,167,4.250415795502105,8796,Nervousness,0.6535900628510869,Location,0.4297,1,0,1
user_11,2024-02-03,512,182,3.56076309932897,1864,Remorse,0.3870438448220799,person,0.805,1,1,1
user_11,2024-02-04,526,161,4.371229456796311,1872,Disappointment,0.7963378098879055,person,0.5737,0,1,1
user_11,2024-02-05,324,96,3.681206228962018,1873,Nervousness,0.5046178159639922,Organization,0.7607,1,0,1
user_11,2024-02-06,501,197,4.1083415594821435,2076,Remorse,0.7704160063941831,Location,0.6499,0,0,1
user_11,2024-02-07,297,93,3.848324966261433,4740,Remorse,0.6929379496202853,Location,0.714,1,0,1
user_11,2024-02-08,349,96,3.8905668741321873,2477,Fear,0.7840049898573827,Organization,0.3635,1,0,1
user_11,2024-02-09,355,178,4.873121487520255,1867,Remorse,0.36586426720310106,person,0.709,1,0,1
user_11,2024-02-10,535,120,3.479903140092051,1496,Anger,0.7074491056969617,Organization,0.6676,1,1,1
user_11,2024-02-11,511,185,4.9725975371384665,3722,Annoyance,0.5940350958001847,Organization,0.821,1,1,1
user_11,2024-02-12,436,125,3.0894569653527517,1922,Disgust,0.6290755528728722,Location,0.4266,1,0,1
user_11,2024-02-13,458,88,3.731166158372572,2010,Nervousness,0.4053742246048237,Organization,0.9156,1,0,1
user_11,2024-02-14,450,146,4.1851059449708705,3179,Nervousness,0.6861672763782932,Organization,0.8591,1,0,1
user_11,2024-02-15,396,126,4.372157083217655,3584,Grief,0.8282264553645015,Organization,0.9135,1,0,1
user_11,2024-02-16,398,143,3.9497621397141476,5004,Fear,0.7118968736487026,Location,0.7657,1,0,1
user_11,2024-02-17,224,99,6.461304648499229,10261,Confusion,0.018107513989167958,Location,0.5616,0,1,0
user_11,2024-02-18,307,77,6.4752750426638075,7407,Grief,0.6050648167030814,Organization,0.7296,1,1,1
user_11,2024-02-19,345,73,5.06446526127116,5845,Relief,-0.3518840065669415,person,0.5302,0,0,0
user_11,2024-02-20,299,104,7.416590628967453,11885,Annoyance,0.5794907554112029,person,0.8553,0,0,1
user_11,2024-02-21,402,71,5.469674557115801,8853,Remorse,0.582779574989382,Location,0.763,1,0,0
user_11,2024-02-22,243,48,6.456412175502817,5165,Nervousness,0.7935210447946063,Location,0.6612,1,0,1
user_11,2024-02-23,381,123,5.436921638314791,3003,Annoyance,0.8806871787576084,person,0.5946,1,0,1
user_11,2024-02-24,584,191,4.340305787797148,1700,Grief,0.7756112664859084,Location,0.4417,0,1,1
user_11,2024-02-25,542,135,3.849767025639648,1573,Grief,0.5790419304089708,Organization,0.7775,1,1,1
user_11,2024-02-26,360,117,3.497199312155267,754,Anger,0.7821150775739949,Organization,0.8111,1,0,1
user_11,2024-02-27,403,142,4.890082091972883,2817,Grief,0.6699092629591793,Organization,0.5517,0,0,1
user_11,2024-02-28,315,117,3.731177121110092,3185,Nervousness,1.0,Organization,0.8685,1,0,1
user_11,2024-02-29,361,135,5.2277019149251185,2119,Disappointment,0.7624325839374458,Organization,0.7969,0,0,1
user_11,2024-03-01,262,114,3.4649042185528343,4946,Fear,0.6418179623390938,Organization,0.8747,0,0,1
user_11,2024-03-02,460,147,5.949520306420911,3292,Sadness,0.8062672992511306,person,0.9736,1,1,1
user_11,2024-03-03,622,201,3.551833670703969,1737,Sadness,0.5413455843836235,Location,0.7989,0,1,1
user_11,2024-03-04,561,149,4.109651168600218,1775,Sadness,0.930742723781663,Organization,0.53,1,0,1
user_11,2024-03-05,447,140,4.395929655194034,5687,Anger,0.8321106338255461,Organization,0.4726,1,0,1
user_11,2024-03-06,219,74,5.894679784899943,4257,Neutral,-0.016879653427092804,person,0.6962,0,0,1
user_11,2024-03-07,279,107,8.066234321716475,4615,Nervousness,0.7028194430334923,Organization,0.6478,0,0,0
user_11,2024-03-08,298,122,4.585408201099792,5451,Sadness,0.564356353062246,Organization,0.7388,1,0,1
user_11,2024-03-09,643,153,5.23605884959128,3485,Annoyance,0.32484724858680747,Organization,0.8643,0,1,1
user_11,2024-03-10,424,146,4.047074632482879,2955,Disappointment,0.9360568393592223,Organization,0.585,1,1,0
user_11,2024-03-11,274,61,3.8117942960155604,2632,Anger,1.0,Organization,0.5248,1,0,1
user_11,2024-03-12,177,67,6.720409113786283,10475,Grief,0.8430426346098451,Location,0.4053,0,0,1
user_11,2024-03-13,168,54,7.504459634696359,3772,Fear,0.9858134759299977,Location,0.9064,0,0,1
user_11,2024-03-14,358,108,5.30777235407478,5746,Disgust,0.7137050917225958,Location,0.7674,0,0,0
user_11,2024-03-15,294,82,6.4353211552886105,2400,Gratitude,-0.8036142010539884,Location,0.8734,1,0,0
user_11,2024-03-16,378,179,5.529231701208131,1895,Nervousness,0.852161511062151,Organization,0.8761,1,1,1
user_11,2024-03-17,426,164,3.411518943615016,8875,Fear,0.6135920910456695,Location,0.6283,1,1,1
user_11,2024-03-18,393,118,4.910271953970907,4751,Sadness,0.7109843612674303,Organization,0.9704,1,0,1
user_11,2024-03-19,336,89,3.9268027043926383,2053,Remorse,0.841324505392117,person,0.7473,1,0,1
user_11,2024-03-20,263,107,5.6658083930902015,6620,Fear,0.14808485377913716,Organization,0.9859,1,0,0
user_11,2024-03-21,399,91,5.884735041823887,9756,Disappointment,0.5018341518338566,Organization,0.851,1,0,1
user_11,2024-03-22,607,239,4.097732974759015,833,Disgust,0.8558182409657229,Organization,0.5932,1,0,1
user_11,2024-03-23,400,101,3.9970226453936353,1560,Sadness,0.7163506908612962,Organization,0.8279,1,1,1
user_11,2024-03-24,449,85,5.542001389655375,2655,Grief,0.8539007909908782,Location,0.7965,1,1,1
user_11,2024-03-25,383,121,5.325869332456847,5543,Grief,0.6521289900198344,Organization,0.5935,1,0,0
user_11,2024-03-26,409,99,4.5965564729255135,3088,Nervousness,0.9208863364357887,person,0.6765,1,0,1
user_11,2024-03-27,354,166,4.760757696390932,5130,Fear,0.7697864933166335,Organization,0.5156,1,0,1
user_11,2024-03-28,215,71,6.859457427329165,2850,Disappointment,0.5504783296550007,person,0.9568,0,0,0
user_11,2024-03-29,352,95,5.7001716138635015,3392,Annoyance,0.7858445867610768,Organization,0.7656,0,0,1
user_11,2024-03-30,118,38,4.870078776109256,10764,Confusion,0.005168632982782485,Organization,0.9335,1,1,0
user_11,2024-03-31,130,31,9.613206197318602,2785,Admiration,-0.7781283407191364,person,0.7671,0,1,0
user_11,2024-04-01,227,88,7.60812047033336,9089,Grief,0.6063189709903235,Organization,0.7025,0,0,0
user_11,2024-04-02,212,65,8.422893356766178,3542,Excitement,-0.7189064117505399,Location,0.7528,1,0,0
user_11,2024-04-03,182,65,5.754214297619776,17704,Gratitude,-0.9135639095348282,Location,0.7263,0,0,0
user_11,2024-04-04,212,85,7.8259433991941245,10919,Embarrassment,-0.1417759461325103,Organization,0.8503,0,0,1
user_11,2024-04-05,55,32,8.839044612661592,11261,Realization,-0.06058384228259625,Location,0.8932,1,0,0
user_11,2024-04-06,158,80,8.061227871842224,6010,Sadness,0.8222492556603119,Location,0.8772,1,1,0
user_11,2024-04-07,123,56,8.85563691950794,7278,Joy,-0.42805027181729804,Organization,0.9003,0,1,0
user_11,2024-04-08,248,52,7.750890037125435,16822,Surprise,0.0012476224605244737,person,0.766,1,0,0
user_11,2024-04-09,202,91,8.195095954040449,6913,Excitement,-0.7945801764737481,Location,0.8487,0,0,0
user_11,2024-04-10,205,57,6.852019739824883,10427,Desire,-0.010973786466290408,person,0.8214,1,0,0
user_11,2024-04-11,201,81,8.358738746253461,3616,Relief,-0.7282074148511088,Organization,0.4612,0,0,0
user_11,2024-04-12,213,58,7.94753319726376,9584,Desire,-0.038757850747472115,Location,0.9344,1,0,0
user_11,2024-04-13,215,37,8.185846724636331,6862,Realization,-0.047951520399015214,person,0.8251,0,1,0
user_11,2024-04-14,321,90,5.343929203285633,5382,Excitement,-0.782064611330922,person,0.8052,0,1,0
user_11,2024-04-15,115,43,5.46316196122881,8001,Realization,-0.05719971649552274,person,0.8673,1,0,0
user_11,2024-04-16,138,65,7.137417647275101,5910,Realization,0.007360218959687731,Organization,0.8003,0,0,0
user_11,2024-04-17,139,67,7.934627267538164,7480,Approval,0.09748070750817363,person,0.8478,1,0,1
user_11,2024-04-18,178,35,6.813176777507266,13405,Disapproval,0.019384756386961743,Organization,0.8537,0,0,0
user_11,2024-04-19,99,27,7.990553662987132,6131,Neutral,-0.015141210127577255,Location,0.4325,1,0,0
user_11,2024-04-20,202,48,8.33391925695847,10560,Joy,-0.8735086761349327,person,0.6142,0,1,0
user_11,2024-04-21,177,86,6.270036333921932,5351,Disgust,0.7479085514782006,Organization,0.7436,0,1,1
user_11,2024-04-22,360,199,5.750972502900945,4372,Sadness,0.6469865866288295,Organization,0.8552,1,0,1
user_11,2024-04-23,306,93,3.743812879661653,1649,Annoyance,0.890129768179232,Organization,0.8468,1,0,1
user_11,2024-04-24,387,129,4.987931969922249,4102,Disappointment,0.6182712051845625,Location,0.7598,1,0,1
user_11,2024-04-25,411,157,3.8451751430059695,1338,Sadness,0.7560864540706916,Organization,0.7691,1,0,1
user_11,2024-04-26,460,125,4.573013787506707,2146,Annoyance,0.7317251745019412,person,0.7998,1,0,1
user_11,2024-04-27,612,172,3.0,2021,Grief,0.8118925369942889,Organization,0.9125,1,1,1
user_11,2024-04-28,546,223,3.9916948288370455,2094,Fear,0.8490185442276674,Organization,0.7335,1,1,1
user_11,2024-04-29,474,112,3.947090621251151,1226,Anger,0.7451067425518053,Organization,0.5395,1,0,1
user_11,2024-04-30,354,122,3.7731818062041587,3555,Disgust,0.6140962246322658,Organization,0.9168,1,0,1
user_11,2024-05-01,217,79,7.433113272817817,4670,Joy,-0.805796678699042,Organization,0.8234,1,0,0
user_11,2024-05-02,269,67,5.846335270572115,9963,Grief,0.6892537360745122,Location,0.7579,1,0,1
user_11,2024-05-03,258,105,5.69589808861783,4672,Grief,0.9023113548676603,Organization,0.7368,1,0,1
user_11,2024-05-04,363,109,6.328126394353042,2765,Annoyance,0.9786978665730527,Organization,0.6895,1,1,1
user_11,2024-05-05,336,101,7.950759626267758,6164,Anger,0.8394028839428789,Organization,0.8725,1,1,1
user_11,2024-05-06,300,69,5.396405457611248,8252,Disgust,0.6378606862604749,Location,0.766,1,0,1
user_11,2024-05-07,262,78,5.113515550438121,7702,Nervousness,0.8019609817041067,Organization,0.9706,1,0,1
user_11,2024-05-08,193,136,7.358034953738699,5692,Relief,-0.7306286693683558,Organization,0.901,0,0,0
user_11,2024-05-09,309,131,5.262660654165055,3129,Remorse,0.6803664205073332,Organization,0.6527,0,0,1
user_11,2024-05-10,284,142,4.85753132666162,8258,Remorse,0.5171839690376685,person,0.6197,0,0,1
user_11,2024-05-11,194,86,7.490347492768365,3410,Approval,-0.05078139929945241,Location,0.6045,0,1,1
user_11,2024-05-12,261,75,9.28319132692403,3037,Gratitude,-0.7973129899390478,person,0.8439,1,1,0
user_11,2024-05-13,367,69,6.258882110773294,10909,Disappointment,0.7252976490548696,Organization,0.8183,1,0,1
user_11,2024-05-14,514,186,4.600384673403523,1510,Remorse,0.7699134800736076,Organization,0.609,1,0,1
user_11,2024-05-15,334,97,3.102872005091529,3672,Nervousness,0.6194810922054802,Organization,0.5233,0,0,0
user_11,2024-05-16,225,41,7.4616115928685165,4359,Amusement,-0.057307354760961174,Location,0.7171,1,0,0
user_11,2024-05-17,344,102,3.679839655028012,2747,Anger,0.9099159439356076,Organization,0.8706,1,0,1
user_11,2024-05-18,456,121,3.0,5113,Nervousness,0.6863514951545887,Organization,0.682,1,1,1
user_11,2024-05-19,332,152,4.25383703750793,3751,Pride,-0.9624519748552564,Organization,0.5476,1,1,0
user_11,2024-05-20,325,132,4.496990430098871,2905,Anger,0.6613531674003655,Organization,0.8477,1,0,1
user_11,2024-05-21,356,135,4.324308725202483,7672,Remorse,0.9914332333249257,Organization,0.814,1,0,1
user_11,2024-05-22,309,111,5.647171809643874,3482,Nervousness,0.6529215165252571,Organization,0.6845,0,0,1
user_11,2024-05-23,392,133,5.75451218148138,3097,Disappointment,0.620142307774984,Organization,0.4936,1,0,1
user_11,2024-05-24,389,105,4.318662341511536,6216,Anger,0.5726563883111871,Organization,0.6001,1,0,1
user_11,2024-05-25,379,109,5.528150021360958,2584,Grief,0.4356984258324589,Location,0.7282,0,1,1
user_11,2024-05-26,376,185,3.6136322639165015,3801,Disgust,0.7051713440997271,Organization,0.9278,1,1,1
user_11,2024-05-27,389,99,3.9827246880230183,996,Disgust,0.8399437997407918,Organization,0.6934,1,0,1
user_11,2024-05-28,381,130,3.1916433125259926,1997,Disappointment,0.647643163093885,Organization,0.7497,1,0,1
user_11,2024-05-29,393,106,3.8853088340722666,3745,Remorse,1.0,Location,0.7429,1,0,1
user_12,2024-01-01,221,65,6.405692073116661,10073,Surprise,0.03477799039281454,person,0.9138,1,0,0
user_12,2024-01-02,224,71,7.413306818631535,12108,Disgust,0.44684777899493,Organization,0.5909,0,0,0
user_12,2024-01-03,163,41,8.122781940570949,15584,Curiosity,0.01166305809464016,Organization,0.8343,0,0,1
user_12,2024-01-04,63,23,10.311703569139958,15197,Love,-0.9077899775686413,person,0.8814,0,0,0
user_12,2024-01-05,68,38,10.351720066569447,36442,Realization,0.020309030607701468,Organization,0.7078,0,0,0
user_12,2024-01-06,58,37,11.077464338691572,10511,Approval,-0.017724084608341763,person,0.2403,0,1,0
user_12,2024-01-07,233,98,9.842351672356937,6856,Optimism,-0.4942923414238231,Location,0.5434,0,1,0
user_12,2024-01-08,334,125,4.899488649666811,12410,Nervousness,0.6361558521364776,Organization,0.8551,1,0,1
user_12,2024-01-09,369,150,5.443041807658204,9468,Sadness,0.5313074460832216,Location,0.8403,0,0,0
user_12,2024-01-10,228,71,4.308859986430228,4020,Remorse,0.9863927136677427,Organization,0.5358,1,0,0
user_12,2024-01-11,162,51,8.610980384218268,7583,Realization,0.07902690404039191,person,0.9523,0,0,0
user_12,2024-01-12,312,105,7.6183909805273835,6183,Pride,-0.5902841116194648,person,0.4532,1,0,0
user_12,2024-01-13,377,138,4.957211816063005,4146,Nervousness,0.6680887060594843,Organization,0.8165,1,1,1
user_12,2024-01-14,494,102,4.614342139424441,2372,Anger,0.783130680774334,Organization,0.743,1,1,1
user_12,2024-01-15,452,76,4.99920871173582,5157,Nervousness,0.7221196727936665,Organization,0.9594,1,0,1
user_12,2024-01-16,214,50,6.621126508384258,8585,Excitement,-0.974872083737933,person,0.426,0,0,0
user_12,2024-01-17,321,155,6.219166589934809,3034,Annoyance,0.8946418660623053,person,0.6132,0,0,1
user_12,2024-01-18,396,157,4.832675958811765,2346,Anger,0.8791135047263069,Location,0.8041,0,0,1
user_12,2024-01-19,303,125,3.571915079669125,3963,Nervousness,0.7232372015902732,Organization,0.9733,0,0,1
user_12,2024-01-20,249,27,5.397783037016497,5486,Disappointment,0.7974040140920827,Location,0.8986,1,1,1
user_12,2024-01-21,434,169,5.226153075805115,2822,Anger,0.5837640740498183,Organization,0.5431,1,1,1
user_12,2024-01-22,428,236,3.1843324447914636,1495,Nervousness,0.6937905352911188,Organization,0.5903,1,0,1
user_12,2024-01-23,280,69,4.240130250702962,8031,Anger,0.4399945110573707,Organization,0.8504,1,0,1
user_12,2024-01-24,281,91,6.792446162259775,6031,Caring,-0.05534461106991015,Organization,0.7355,0,0,1
user_12,2024-01-25,287,82,6.551391390417001,12826,Excitement,-0.7965774586318335,person,0.8496,0,0,0
user_12,2024-01-26,226,67,6.248674494040512,8617,Remorse,0.5742607718473196,person,0.895,1,0,1
user_12,2024-01-27,147,35,7.92638451592443,12422,Approval,0.07302951124952979,person,0.5792,0,1,0
user_12,2024-01-28,46,32,10.552916533147357,15081,Excitement,-0.5948210368846529,person,0.8743,0,1,0
user_12,2024-01-29,55,28,10.430718262816402,15326,Admiration,-0.7681013461111224,Organization,0.768,0,0,0
user_12,2024-01-30,54,34,10.125658324119051,6212,Caring,-0.025897218763082902,Location,0.7346,0,0,0
user_12,2024-01-31,167,39,8.65434952853515,5925,Sadness,0.5830238054201965,Location,0.5824,0,0,1
user_12,2024-02-01,54,31,7.751790211832577,19339,Joy,-0.491651736383455,Location,0.9484,0,0,0
user_12,2024-02-02,58,29,10.735517345408551,9560,Realization,-0.054222111643807684,Location,0.5216,0,0,0
user_12,2024-02-03,211,40,8.280252389916178,12886,Excitement,-0.7282384430967038,Organization,0.6872,0,1,0
user_12,2024-02-04,80,37,9.291466963215003,6083,Curiosity,-0.07074238746958815,Location,0.407,0,1,0
user_12,2024-02-05,314,69,7.082684467516415,5607,Anger,0.40636076330769383,Organization,0.6592,0,0,0
user_12,2024-02-06,300,86,4.471931598406752,5508,Pride,-0.5525770378379037,Organization,0.7636,0,0,0
user_12,2024-02-07,288,88,6.3149682512669365,3131,Amusement,0.012069579352370357,Organization,0.7108,0,0,0
user_12,2024-02-08,380,186,3.8781978689151173,1202,Grief,0.8500972722927684,Organization,0.7923,0,0,1
user_12,2024-02-09,323,93,4.2785450802697405,3099,Disappointment,0.8696657015777554,person,0.7425,0,0,1
user_12,2024-02-10,359,115,4.098642488051753,1933,Fear,0.5153016280885165,Organization,0.6424,1,1,1
user_12,2024-02-11,541,201,4.12154586383035,1914,Disgust,0.41990578060264855,Organization,0.9767,0,1,0
user_12,2024-02-12,461,138,4.475653122149741,2595,Disgust,0.9924778378474347,Location,0.6604,1,0,1
user_12,2024-02-13,349,89,4.263448961832897,4003,Remorse,0.7384412191851951,Organization,0.8182,1,0,1
user_12,2024-02-14,334,137,5.8845638902234105,13644,Fear,0.48358277477278466,Organization,0.664,1,0,1
user_12,2024-02-15,437,111,6.68090216181014,8606,Sadness,0.8257357399434971,Organization,0.7886,1,0,1
user_12,2024-02-16,208,110,6.415078734457592,14087,Disapproval,-0.060019879476334484,Organization,0.8948,1,0,1
user_12,2024-02-17,205,74,8.706285081464285,7903,Realization,-0.04066469823149109,person,0.691,0,1,0
user_12,2024-02-18,339,100,7.1031570997416,2453,Realization,0.0308344709795349,person,0.9553,0,1,0
user_12,2024-02-19,441,96,5.035434572894795,2948,Anger,0.43737490691637587,Organization,0.8479,1,0,1
user_12,2024-02-20,344,74,3.523566999457227,3682,Nervousness,0.7682378059564136,Organization,0.5405,1,0,1
user_12,2024-02-21,352,145,4.827397367793887,4467,Anger,0.4335512278088598,Location,0.796,1,0,1
user_12,2024-02-22,376,120,6.053134836021761,1946,Disgust,0.7252832881137062,Organization,0.4124,0,0,1
user_12,2024-02-23,387,157,4.288989261819778,5026,Disappointment,0.7871819905173734,Organization,0.8622,0,0,1
user_12,2024-02-24,280,111,5.538681762553331,1551,Anger,0.6110891194157108,Organization,0.8176,1,1,1
user_12,2024-02-25,362,84,5.965670276823972,10942,Anger,0.5640245407228874,person,0.713,0,1,1
user_12,2024-02-26,665,178,4.703467372945875,735,Remorse,0.8365544220721639,person,0.9189,1,0,0
user_12,2024-02-27,379,155,3.757940752707591,3301,Disappointment,0.843692916093713,Organization,0.8899,1,0,1
user_12,2024-02-28,348,89,4.477634618603603,2878,Grief,0.43174197521704555,Organization,0.6747,1,0,1
user_12,2024-02-29,242,91,3.9806285525052285,8802,Anger,0.5954282417197616,Location,0.863,1,0,1
user_12,2024-03-01,355,122,4.335824617660331,2474,Fear,0.9495248401572184,Organization,0.8216,1,0,1
user_12,2024-03-02,350,163,5.42626515365888,1866,Remorse,0.6989771301627842,person,0.6524,1,1,1
user_12,2024-03-03,617,143,4.204818059341997,1910,Remorse,0.5443398272391577,Location,0.9595,0,1,1
user_12,2024-03-04,432,124,4.178486379633463,2224,Disgust,0.9797453006290252,Organization,0.614,0,0,1
user_12,2024-03-05,503,126,4.130639211028099,5021,Nervousness,0.6379803088427647,Location,0.6855,1,0,1
user_12,2024-03-06,461,96,4.921053459141585,2491,Disgust,0.7468680030617503,Organization,0.6379,1,0,1
user_12,2024-03-07,322,111,6.324185996435219,8547,Anger,0.8192188198341409,Organization,0.5272,1,0,1
user_12,2024-03-08,378,118,6.222128322598087,3245,Sadness,0.9683299807867439,Location,0.7027,0,0,1
user_12,2024-03-09,304,115,5.091413447492757,5011,Disappointment,0.6874671090283424,Location,0.7744,1,1,1
